ID,gender,strain, the number of alive littermates,birth parity,the year-season at birth,lg,birth weight ,AGE,BF
9469,2,37,1,2,117,2239,1.2,151.5894186,13.54008578
35480,2,37,1,4,117,1851,1.5,154.6406554,8.850103235
35440,2,25,1,4,117,1876,1.3,159.3849612,17.00284091
9468,2,42,2,6,117,716,1,159.0443103,15.18931834
9475,2,37,2,3,117,1879,1.2,159.7143197,19.19145451
35503,2,25,2,1,117,2599,1.3,148.8361001,17.46092737
35502,2,1,3,2,117,2220,1.2,160.2276253,15.02746247
35501,2,42,1,1,117,2614,1.4,160.4561647,16.35979457
9478,2,42,2,5,117,928,1.2,164.0587941,11.9986733
35500,2,37,3,1,117,2615,1,152.1738454,16.3916467
35375,2,40,2,1,117,2606,1,156.4287994,16.76708989
35400,2,31,1,1,117,2616,1.3,151.1304116,13.27725655
35737,1,36,3,4,117,1869,1.7,148.5218905,14.18864971
35499,1,25,3,2,117,2200,1.3,171.3735492,14.56582971
35593,1,25,2,1,117,2617,1.6,164.4100249,11.64678916
35736,1,25,3,4,117,1520,1.7,157.7685645,12.17718121
35592,1,25,2,1,117,2617,1.6,176.4424123,10.00445151
35591,1,30,3,1,117,2618,1,175.3117391,9.70977918
35542,1,42,2,5,117,958,1.2,155.1286364,12.91949096
35590,1,25,2,1,117,2617,1.4,163.8258911,12.08953278
35589,1,18,3,3,117,1846,1.3,153.7317421,15.14677339
35735,1,25,3,4,117,1520,1.6,160.1797638,15.17809798
35734,1,25,2,3,117,2256,0,158.0913285,13.66304232
35733,1,18,1,4,117,1489,1.9,160.8555941,9.21579138
35676,1,30,3,2,117,2251,1.5,164.7754061,13.07926626
35623,1,18,2,1,117,2619,1.4,137.2142278,18.51043616
35777,1,36,2,3,117,2620,1.5,155.6313462,13.02397743
35768,1,25,2,2,117,2621,1.4,154.3104802,13.15475614
35588,1,18,3,3,117,1846,1.1,151.5435461,15.39895288
35732,1,25,2,3,117,2256,0,160.2918473,14.59989183
35675,1,30,3,2,117,2251,1.7,159.6043204,10.41451441
35767,1,36,3,2,117,2254,1.6,159.3066256,9.174256355
35731,1,42,1,3,117,2266,2,164.3588776,18.53879375
9532,1,42,2,1,117,2622,1.7,157.3411036,10.40084477
35730,1,36,3,4,117,1869,1.5,147.3625983,9.183282233
35729,1,37,3,2,117,2249,1.5,150.0786771,13.03072598
35766,1,25,2,2,117,2621,1.4,150.5831818,17.95900871
35587,1,18,3,3,117,1846,1.3,174.2005603,12.73802817
35674,1,42,2,3,117,2623,1.4,173.1378261,9.70977918
35417,1,18,2,3,117,1880,1,170.3801741,10.35270147
35586,1,25,3,1,117,2624,1.4,178.1761111,10.67546259
35585,1,25,3,1,117,2624,1.1,162.9032122,14.65889968
35728,1,42,1,1,117,2625,1.4,148.2520044,14.77715959
35727,1,37,2,4,117,1688,1.6,151.4922727,13.37762894
35726,1,42,1,3,117,2266,2,168.3401055,13.33353799
35725,1,36,3,4,117,1869,1.5,170.6999462,8.760327997
35765,1,42,3,3,117,1858,1.3,162.7449492,9.125069483
35673,1,42,3,2,117,2258,1.4,169.7853704,12.10852415
35724,1,37,3,2,117,2249,2,151.6836703,7.709627642
35672,1,42,3,2,117,2258,1.4,144.7989662,14.19965609
35355,1,1,1,1,117,2577,1.5,145.471677,11.47916667
35723,1,42,1,3,117,2266,1.9,164.3588776,15.27922561
35671,1,42,1,1,117,2626,2.1,147.7932609,12.40038573
35670,1,42,1,1,117,2626,2,153.8666129,8.629743938
35718,1,37,3,2,117,2249,1.1,170.6999462,9.828660679
35717,1,37,2,4,117,1688,1.6,155.4574528,13.27234927
35761,1,36,2,5,117,1486,1.5,162.7449492,18.45291829
35653,1,30,3,2,117,2251,1,186.0377545,12.1285991
35652,1,37,1,1,117,2627,2,148.6825439,12.41218406
35715,1,42,1,1,117,2628,1.5,169.6399467,11.66059667
35714,1,42,1,1,117,2625,1.2,181.6021345,10.14400674
35416,2,25,2,3,117,1934,1.4,163.3470298,9.741321465
35415,2,18,2,3,117,1880,1.3,162.3752955,17.38175641
35712,2,18,1,4,117,1489,2.1,142.2908224,18.62417582
35711,2,18,1,4,117,1489,1.8,147.3543939,19.53347207
35528,2,25,1,1,117,2629,1.5,149.8326672,17.45274516
9539,2,25,2,1,117,2630,1.4,148.324965,11.48837209
35619,2,30,1,3,117,1897,1.1,152.0116162,13.66426811
35583,2,18,2,1,117,2631,1,164.232734,15.19177934
9495,2,42,2,5,117,958,1.1,169.4609184,10.79731943
35758,2,25,2,4,117,1084,1.3,149.8005098,15.07462884
9534,2,37,2,5,117,972,1.6,154.3640741,14.5373297
35710,2,37,2,4,117,1688,1.8,152.3050999,14.00729463
9511,2,31,1,1,117,2632,1.3,156.2267539,11.65239141
35651,2,30,3,2,117,2251,0.7,155.3909036,18.84002045
35650,2,42,2,3,117,2623,1.4,146.6579668,14.16140129
9515,2,18,2,1,117,2619,1.5,142.8255691,18.42730293
35709,2,18,1,4,117,1489,1.9,149.4052827,18.82896282
9517,2,18,2,1,117,2619,1.1,150.9873104,20.40195376
9536,2,18,1,4,117,1489,2,144.8820608,12.24180225
35708,2,42,2,1,117,2622,0.9,141.7420646,13.95621679
9531,2,25,1,5,117,1492,2,169.9160593,15.17657935
35527,2,25,1,1,117,2629,1.7,152.5637676,18.14512354
35582,2,18,3,3,117,1846,1.4,154.2463796,20.55296659
35649,2,42,2,3,117,2623,1.5,174.2247826,11.86750789
35526,2,25,1,5,117,969,1.5,160.6053409,11.60611961
35707,2,37,3,2,117,2249,1.8,158.9487838,10.55286624
35706,2,18,1,1,117,2633,1.7,140.7394337,14.14888755
35210,2,42,2,4,117,1786,1.3,177.5574332,17.72187443
35581,2,18,2,1,117,2631,1.2,154.6367195,17.42791396
35705,2,37,3,2,117,2249,1.1,164.5355674,9.917810246
35757,2,42,3,3,117,1858,1.1,170.0353209,10.63143579
35776,2,25,2,3,117,1890,1.7,141.9821393,12.69212927
35648,2,42,3,2,117,2258,1.4,160.5751942,16.54642476
35704,2,18,1,1,117,2633,1.8,151.2576259,15.42175066
9506,2,25,1,5,117,969,1.5,156.5382877,12.88178914
35703,2,18,1,1,117,2633,1.6,144.4679857,17.90743338
35702,2,25,2,3,117,2256,0,156.4008491,14.22037422
35701,2,36,2,4,117,1495,1.9,147.7932609,15.83027965
35700,2,37,1,5,117,1894,1.7,141.9764754,12.48934875
35756,2,25,2,2,117,2621,1.3,168.0834211,16.76599004
35525,2,25,1,1,117,2629,1.5,142.4221656,18.63981043
9510,2,25,2,1,117,2617,1.3,169.6985052,15.42277339
9499,2,42,2,5,117,958,1.6,157.0434404,12.93617021
35699,2,18,1,4,117,1489,1.5,160.7140196,13.74874372
35698,2,37,2,5,117,972,1.7,144.3855882,11.07692308
35580,2,25,2,1,117,2617,1.3,158.5960507,18.86246122
9507,2,25,1,5,117,969,1.5,158.6915363,14.04998288
35579,2,31,1,4,117,1424,1.4,163.8855305,8.854368932
9513,2,25,2,1,117,2617,1.7,156.1260092,14.78419453
35578,2,18,2,1,117,2631,1.1,167.2079293,20.18443379
9544,2,37,3,2,117,2249,1.2,164.1776263,14.12910365
9547,2,25,2,2,117,2621,1.5,165.0854312,17.41370273
9525,2,42,2,3,117,2623,1.2,165.5487386,17.20436471
35524,2,31,2,7,117,710,1.4,162.3621154,14.47108604
9518,2,31,1,1,117,2634,1.4,150.6197452,12.60993184
35618,2,18,2,1,117,2619,1,160.4390385,20.25952045
9501,2,31,1,1,117,2635,1.8,165.9244153,16.86133768
9509,2,31,1,4,117,1424,1.3,150.4924587,12.32234197
9521,2,42,2,5,117,1509,1.3,148.8409582,15.85576304
9533,2,37,3,2,117,2249,1,170.4415957,16.92807425
35647,2,30,1,5,117,976,1.5,149.1990909,19.44186047
35644,2,42,2,5,117,1473,1.2,155.29,15.84196185
35792,2,30,2,1,117,2636,1.4,148.7438288,10.9040186
35690,2,37,2,4,117,1688,1.9,152.8853196,12.88178914
9542,2,37,1,1,117,2637,1.6,144.7989662,13.68641551
9497,2,31,1,1,117,2635,1.2,155.0501351,16.3560279
35605,2,42,1,1,117,2638,1,160.4390385,10.61212976
9498,2,42,2,5,117,958,1.5,159.2166838,11.28829293
9549,2,36,2,5,117,1486,1.3,159.0709454,18.55908604
35746,2,25,2,4,117,1084,1.3,165.5747938,18.50732807
9523,2,42,2,3,117,2623,1.2,157.9757211,15.2476489
9512,2,18,3,3,117,1846,1.1,152.6183748,14.3480826
35686,2,25,3,4,117,1520,1.4,170.4415957,17.98607889
9546,2,37,2,4,117,1688,1.7,155.6792924,14.13466506
35774,2,36,2,3,117,2620,1.2,165.774375,16.60698027
9541,2,18,1,4,117,1489,1.2,155.7817917,19.80558428
35685,2,18,1,4,117,1489,1.8,174.5303846,16.34408602
35632,2,30,3,2,117,2251,1.2,174.2247826,15.10410095
9526,2,42,3,2,117,2258,1.6,154.588873,14.82173692
9524,2,42,3,2,117,2258,1.3,136.865,9.418244406
9503,2,42,2,5,117,958,1.7,168.2180303,15.13832534
9537,2,42,1,1,117,2625,1.6,154.3640741,16.77384196
35684,2,25,3,4,117,1520,1.2,156.8174621,18.07510431
9548,2,25,2,2,117,2621,1.1,159.1808537,20.53099875
35574,2,37,1,1,117,2639,1,153.4740868,13.551263
9543,2,36,2,4,117,1495,1.6,161.1640157,12.81268012
35988,1,25,2,5,117,981,1.9,151.0588356,12.88178914
35866,1,30,2,3,117,1913,1.5,150.4725221,12.06664489
35819,1,18,1,1,117,2640,1.7,143.2449595,13.08933353
35953,1,25,2,3,117,1920,1.2,152.2090109,14.63590772
35952,1,18,2,1,117,2641,1.4,146.9193103,13.08673469
35818,1,18,1,1,117,2640,1.6,153.1873214,10.81422925
35987,1,36,1,1,117,2642,1.9,146.0541304,12.31243973
35986,1,36,1,1,117,2642,1.9,146.0541304,11.43297975
35498,1,37,3,2,117,2257,1.4,165.4751852,10.2506812
35951,1,25,2,3,117,1920,1.3,157.4483333,11.47570779
35972,1,31,2,2,117,2643,1.8,157.5544231,10.61212976
35950,1,42,2,2,117,2644,1,155.8844836,15.1029843
35949,1,37,2,2,117,2645,1.6,133.744588,12.2501749
35948,1,25,2,3,117,1920,1.5,162.4199751,13.93632891
35971,1,31,2,2,117,2643,2.2,161.0826587,8.934687954
35865,1,1,2,2,117,2646,1.3,161.1320732,13.6873325
35864,1,1,2,2,117,2646,1.5,150.935,13.10336231
35863,1,42,2,5,117,1405,1.5,145.2259244,15.33727811
35985,1,25,2,1,117,2647,1.8,138.8222581,13.12230216
35984,1,25,2,5,117,981,1.6,161,9
35983,1,36,1,1,117,2642,2,170.2906757,9.662154208
35862,1,30,2,3,117,1913,1.8,149.5597368,11.52559948
35982,1,25,2,1,117,2647,1.6,155.5435714,14.34463474
35861,1,42,2,5,117,1511,1.8,151.4016071,15.3201581
35770,1,42,1,5,117,987,2.1,152.6027729,11.47910279
35860,1,37,3,2,117,2267,1.9,161.6944118,10.80258435
35947,1,18,2,4,117,1515,1.9,138.9427778,13.73656232
35859,1,42,2,5,117,1405,1.7,150.0141189,13.35285505
35946,1,42,2,2,117,2644,1.2,151.9217873,11.86193097
35739,1,42,3,3,117,1858,0.8,168.3901244,9.954520648
35945,1,37,2,2,117,2645,1.6,142.3697325,9.193829235
35858,1,42,2,5,117,1511,1.5,150.935,15.25733968
35857,1,42,2,5,117,1405,1.6,140.483,13.83873847
35942,1,36,3,2,117,2648,1.5,156.4008491,13.27234927
35928,1,37,2,3,117,2259,1.5,157.2372433,10.50104676
35810,1,40,2,1,117,2649,1.6,170.9827083,10.37936267
35968,1,30,2,1,117,2650,1.1,164.3588776,10.18615041
35854,1,18,1,5,117,1523,1.6,171.2398408,11.61559244
35926,1,37,2,3,117,2259,1.7,165.989359,11.25715354
35925,1,18,2,1,117,2641,1.3,155.3729439,13.15836482
35853,1,1,2,2,117,2646,1,157.3442453,18.96049896
35852,1,37,2,4,117,1460,1.2,163.415,11.94542478
35573,1,25,3,1,117,2624,1.3,204.64625,11.01252236
35967,1,30,2,1,117,2650,1.3,159.1808537,10.75433268
35979,1,25,2,1,117,2647,1.8,169.6246774,11.75165951
35437,2,1,2,4,117,2226,1.8,160.4175795,12.18514395
35414,2,25,2,3,117,1934,1.2,155.1090602,14.88529545
35362,2,37,2,1,117,2651,1.1,155.9343861,12.32062444
35413,2,18,2,3,117,1880,1.6,144.9290118,12.82735797
35799,2,37,1,1,117,2652,1.4,152.1913158,14.18535321
9578,2,37,3,2,117,2267,2.1,154.6129927,16.5483871
9573,2,18,2,1,117,2653,1.3,146.9065966,12.78106509
9588,2,42,2,2,117,2644,1.3,146.2324873,13.76171015
9576,2,30,1,1,117,2654,1.7,162.6748039,14.73079684
35844,2,30,2,3,117,1913,1,165,18
35843,2,42,2,5,117,1511,1.3,155.208578,14.78419453
9566,2,31,2,1,117,2655,1.7,150.4019565,11.43297975
35842,2,31,2,5,117,1529,1.5,163.8258911,13.87323434
35781,2,30,2,1,117,2636,1.3,146.8984711,11.74609016
35976,2,40,2,1,117,2656,1.4,155.8704924,11.41585535
35780,2,37,2,3,117,1889,1.8,142.1512205,12.03166227
9593,2,30,2,2,117,2657,1.9,153.3104545,16.49296718
35885,2,42,2,4,117,1446,1.5,171.5054255,14.81206497
35839,2,30,1,1,117,2654,1.9,178.1761111,19.81013677
35838,2,30,2,3,117,1913,1.6,173.9257527,13.88832487
9598,2,31,2,2,117,2643,1.5,157.660229,13.41176471
9584,2,18,1,1,117,2658,1,171.5054255,14.81206497
35837,2,18,1,5,117,1523,1.3,172.5692553,14.81206497
35959,2,31,1,1,117,2659,1.5,158.9487838,10.64968153
9565,2,31,2,2,117,2660,1.7,155.1286364,9.162759545
9601,2,18,2,1,117,2661,1.3,149.5875664,16.9826854
35884,2,42,2,2,117,2264,2.2,149.019712,14.11673654
9564,2,40,2,1,117,2662,1.7,154.1492342,17.26469611
9592,2,36,3,2,117,2648,1.5,153.3104545,15.57669123
35883,2,37,2,3,117,2259,1.7,139.0016142,16.04221636
35882,2,25,2,3,117,2663,2,175.6292857,11.98566308
35881,2,18,2,1,117,2641,1.4,150.8421758,16.14159292
35836,2,1,2,2,117,2646,1.5,146.0662605,12.78106509
35975,2,40,2,1,117,2656,1.3,147.9835413,15.98442064
9562,2,42,2,6,117,517,1.1,165.5235657,10.95994173
35880,2,31,1,3,117,1906,2,158.1878137,16.22889044
9571,2,42,2,1,117,2664,1.3,156.9371811,14.88473308
9583,2,42,2,2,117,2644,1.3,165.1877273,11.10143858
35879,2,42,2,2,117,2264,2.4,152.1569065,13.60742706
35826,2,31,2,1,117,2665,1.3,168.4405102,16.29784066
9568,2,42,2,1,117,2664,1.3,155.1286364,15.57669123
35779,2,30,1,1,117,2666,1.5,150.1564676,15.55527479
9597,2,31,2,2,117,2643,1.6,149.0426408,14.23146944
9580,2,30,2,3,117,1913,1.7,153.4411733,17.29341317
9570,2,42,2,1,117,2664,1.3,153.1873214,15.3201581
35958,2,31,1,1,117,2659,1.5,155.7817917,12.26059979
9555,2,42,1,1,117,2667,1.3,151.9575347,14.04878049
9605,2,36,1,1,117,2642,1.8,154.6406554,20.71300757
9589,2,37,2,2,117,2645,1.6,143.7535762,16.80589681
9561,2,18,1,1,117,2640,1.5,168.2180303,13.11988196
9594,2,18,2,1,117,2641,1.5,141.8573701,13.20144753
35957,2,31,2,2,117,2643,2.1,157.660229,15.32773109
35878,2,30,2,2,117,2657,1.8,172.8504839,10.68332683
9577,2,42,2,5,117,1511,1.6,164.0588492,14.89114659
35877,2,30,3,4,117,1555,1.4,155.6947398,17.76623377
9567,2,40,2,1,117,2662,1.1,153.1873214,18.92490119
35835,1,37,2,4,117,1460,1.2,171.2413158,16.76599004
35974,2,25,2,1,117,2647,1.3,157.1286015,17.30428672
35797,2,37,1,1,117,2652,1.4,153.1273894,13.40738321
9586,2,31,2,4,117,1521,1.8,146.0633051,21.46892655
9556,2,42,1,1,117,2667,1.3,152.141087,18.46865959
9596,2,18,2,1,117,2661,1,164.1776263,18.16599041
35778,2,37,1,5,117,953,1.3,162.2102381,15.30094373
35825,2,42,1,5,117,1949,1.2,139.8407813,16.7217695
35876,2,37,2,2,117,2645,1.2,180.0343182,8.985221675
35627,2,42,2,3,117,1904,1.4,150.5484992,13.46539526
36165,1,31,3,4,117,1871,1.3,175.5602514,13.27349909
16653,1,30,2,1,117,2668,1.4,168.6675773,13.36640361
36164,1,31,3,3,117,2277,1.8,138.003748,12.90946623
16663,1,40,2,2,117,2271,1.6,143.9550844,11.63345318
16658,1,18,2,3,117,2669,1.9,139.1476498,12.85261304
36045,1,18,2,3,117,2669,1.9,134.165,12.9704406
16650,1,42,2,1,117,2670,1.5,156.1260092,12.93617021
16669,1,31,2,2,117,2671,2,145.1845652,11.43297975
36022,1,25,3,4,117,1924,1.4,152.7692601,15.38349595
16649,1,31,2,1,117,2672,1.3,158.3859738,10.54480385
16665,1,40,3,2,117,2673,1.6,136.3644163,13.48760331
16654,1,36,2,5,117,1048,1.4,162.4472896,10.8812612
16656,1,18,2,3,117,2669,1.9,142.7961475,17.48508825
16661,1,36,2,2,117,2674,1.4,146.9193103,13.08673469
36021,1,25,3,4,117,1924,1.4,146.9107627,13.74011299
36044,1,36,1,1,117,2675,1.2,144.4025,13.52781211
16659,1,36,1,1,117,2675,1.4,144.4025,10.14585909
16668,1,31,2,2,117,2671,1.8,154.0785071,12.37793631
36163,1,40,3,2,117,2673,1.7,150.0786771,13.5736729
16667,1,31,2,1,117,2676,1.3,155.6635822,10.44637279
16666,1,31,3,4,117,1871,1.4,155.4574528,14.22037422
36162,1,36,2,2,117,2287,2,138.7352875,13.00534759
36020,1,30,2,1,117,2668,1.8,166.1978283,16.14754703
16651,1,25,3,4,117,1924,1,148.6434483,14.83163265
36161,1,36,2,2,117,2287,1.4,173.4314835,10.89605735
16660,1,42,3,2,117,2244,1.3,136.790969,15.8104594
16648,1,42,2,1,117,2670,1.6,132.4473741,14.74535166
36095,1,36,2,2,117,2674,1.5,146.0602991,17.31097754
36220,1,31,2,2,117,2671,1.7,165.9781579,10.47874378
36160,1,40,3,2,117,2673,2,140.0060931,14.81811343
16664,1,31,3,3,117,2277,1.7,150.5456306,14.53869146
16657,1,31,1,1,117,2677,1.5,158.9365311,10.56556082
36041,1,31,1,1,117,2677,1.3,168.899375,9.341426404
16655,1,30,2,1,117,2668,1.2,168.6675773,15.42277339
36090,1,36,2,2,117,2674,1.5,166.6057216,14.3945885
36219,1,31,2,2,117,2671,1.7,161.1473232,12.11066027
36089,1,36,2,2,117,2674,1.3,190.3470988,7.260504202
16652,1,25,3,4,117,1924,1,160.4390385,20.25952045
35992,1,42,2,1,117,2670,1.4,164.232734,7.891833423
36019,1,30,2,1,117,2668,1.7,158.8178436,10.47363842
36159,1,31,3,4,117,1871,1.2,182.3973529,9.27064803
36151,2,25,2,4,117,1545,1.4,157.4483333,15.30094373
36150,2,42,2,2,117,2261,1.3,155.1696642,11.25925926
36080,2,31,1,1,117,2678,1.4,150.1054762,16.03647021
9610,2,25,3,2,117,2255,1.3,147.7697009,16.44542866
36079,2,37,3,3,117,2280,1.6,152.3474324,12.72135503
9619,2,42,1,3,117,1575,1.7,146.4022449,15.50629723
9627,2,40,1,5,117,994,1.9,164,14
9656,2,36,2,2,117,2287,1.8,131.5135401,13.45206228
36039,2,42,1,1,117,2679,1.8,141.5875522,15.5129812
36078,2,1,2,1,117,2680,1.3,154.3902066,16.64627345
36077,2,1,2,1,117,2680,1.3,165.1877273,14.12910365
36018,2,30,2,1,117,2668,1.6,166,18
36038,2,25,3,2,117,2255,1.5,150.4369298,15.07193778
36218,2,42,2,3,117,1814,1.8,138.5251286,16.35385535
9630,2,37,3,3,117,2280,1.6,135.3597806,15.45326179
9665,2,42,2,4,117,1422,1.5,158.307546,12.61947845
36149,2,40,3,2,117,2673,1.8,151.4465315,10.9040186
36148,2,40,3,2,117,2673,1.8,135.4111832,15.58530333
9616,2,42,3,2,117,2244,1.2,146.915,12.11768428
36076,2,25,1,6,117,749,0.7,142.7961475,14.9872185
35991,2,42,2,1,117,2670,1.1,168.2180303,12.11066027
36147,2,18,3,1,117,2681,1.3,170.4415957,12.69605568
9647,2,25,2,4,117,1545,1.4,147.7932609,15.83027965
9611,2,18,2,2,117,2282,1,150.4369298,15.07193778
9636,2,31,1,1,117,2682,1.1,150.50875,15.3201581
9623,2,36,2,4,117,1927,1.8,139.0016142,14.43799472
36146,2,40,2,2,117,2271,2,147.7932609,14.07135969
9607,2,25,1,1,117,2683,1.1,162.8560906,16.59069021
9609,2,25,1,5,117,1051,1.6,150.4019565,21.98649952
36217,2,31,3,4,117,1532,1.4,169.6246774,10.68332683
36145,2,31,2,1,117,2676,0.9,175.9538889,9.905068383
9617,2,36,2,4,117,1927,1.2,158.4007143,13.38832576
9643,2,31,1,3,117,1911,1.3,164.1776263,14.02818148
36017,2,31,1,1,117,2684,1.6,153.1873214,18.02371542
36016,2,30,2,1,117,2668,1.6,156.1260092,17.556231
36144,2,25,2,2,117,2685,1.2,148.6825439,14.18535321
9642,2,42,2,2,117,2686,1.3,148.6825439,14.18535321
36143,2,25,2,2,117,2685,1.7,137.4970313,15.12922002
9637,2,31,3,4,117,1871,1.6,161.1640157,12.81268012
9667,2,40,2,4,117,1542,2.3,137.426811,14.43799472
9613,2,40,2,4,117,1451,1.6,163.3627318,16.78527607
36037,2,31,1,1,117,2677,1.1,173.9257527,13.88832487
9618,2,25,2,4,117,1498,0.5,150.2886749,19.63209393
36074,2,36,1,4,117,1929,1.4,164,13
36036,2,42,1,1,117,2679,1.6,149.5323913,15.83027965
9641,2,42,2,2,117,2261,1.4,146.0602991,16.44542866
36073,2,40,1,5,117,994,1.1,164,16
9640,2,31,3,3,117,2277,0.9,142.0548687,14.99862951
36142,2,31,3,3,117,2277,1.6,147.7932609,14.07135969
9631,2,36,1,4,117,1929,1.5,147.7813793,14.83163265
36141,2,25,3,4,117,1556,1.3,157.4483333,14.34463474
36035,2,25,3,2,117,2255,1.3,161.994922,12.69832203
36015,2,25,2,2,117,2687,1.8,162.5169417,14.59978655
35990,2,42,2,1,117,2670,1.3,161.4770229,14.3697479
9621,2,42,3,2,117,2244,1.5,140.2577773,12.99569541
9632,2,1,2,1,117,2680,1.2,164,15
36014,2,25,1,5,117,1051,1.4,187.1032353,12.74714104
36140,2,37,2,6,117,1544,1.5,153.3737156,12.93617021
35973,2,31,3,4,117,2688,1.1,170.4813265,15.27922561
36013,2,36,2,5,117,1048,1.6,166.6009296,13.05966587
36072,2,40,1,4,117,2689,1.3,165.1877273,11.10143858
36071,2,36,2,2,117,2674,1.4,146.915,15.57987978
9644,2,42,2,2,117,2686,1.6,156.4008491,14.22037422
9661,2,25,1,2,117,2286,1.7,151.4922727,21.07434695
36034,2,31,1,1,117,2677,1.1,182.7195977,9.078390709
36190,2,25,1,2,117,2286,1.2,173.4314835,17.43369176
36070,2,31,2,4,117,1539,1.3,193.39625,7.341681574
36033,2,18,2,2,117,2282,1,153.4411733,21.84431138
9579,2,42,1,5,117,2690,1.3,167.3713107,15.57310566
36032,2,18,2,3,117,2669,1.5,140.5300794,16.96869462
36139,2,18,2,2,117,2273,1.5,154.0650462,11.89767284
36069,2,1,2,1,117,2680,1.2,175.6292857,13.07526882
36012,2,40,3,4,117,1935,1.4,167.2079293,15.13832534
36068,2,1,2,1,117,2680,1.2,168.899375,18.68285281
36216,2,31,2,2,117,2671,1.9,162.1574242,16.14754703
36011,2,31,2,4,117,1454,1.3,179.2872222,11.00563154
36010,2,30,2,1,117,2668,1.3,199.7291026,13.76761208
36138,2,40,1,3,117,2691,1.4,149.5875664,16.9826854
36067,2,36,1,4,117,1929,1.3,159.4775,12.5416079
36009,2,25,2,2,117,2687,1.7,158.1766822,19.73754723
36189,2,36,1,1,117,2692,1.4,148.7026106,16.9826854
36245,2,36,1,1,117,2693,1.4,153.5706604,17.06444906
36137,2,36,2,2,117,2287,1.5,142.7662397,16.78012879
36066,2,40,1,5,117,994,1.4,156.3075234,22.55719684
36136,2,40,2,2,117,2271,1,177.409382,16.67614791
36106,2,25,2,2,117,2685,1.5,180.4207471,13.61758606
36208,2,42,2,3,117,2694,1.2,154.5140566,18.01247401
36105,2,25,2,4,117,1545,1.4,154.3640741,15.84196185
36008,2,30,2,1,117,2668,1.1,173.6330851,13.75406032
35989,2,42,2,1,117,2670,1.2,167,13
9672,2,42,2,3,117,1814,1.4,146.0541304,13.19189971
36007,2,36,2,5,117,1048,1.1,159.2310377,15.16839917
9649,2,25,2,4,117,1545,0.9,152.4013636,13.74413932
36006,2,31,1,1,117,2684,1.6,153.3783274,14.44275817
36104,2,31,3,4,117,1871,1.3,146.0602991,12.11768428
36054,2,31,2,4,117,1314,1.4,156.3075234,14.09824802
36026,2,36,1,1,117,2675,1.3,141.283,12.21065159
36005,2,25,1,5,117,1051,1.7,142.8545161,20.50359712
36053,2,31,2,4,117,1539,1.3,156.3075234,14.09824802
36052,2,1,2,1,117,2680,1.5,155.29,18.63760218
36051,2,18,2,3,117,2695,1.8,142.7961475,21.6482045
36004,2,40,3,4,117,1935,1.1,180.7801685,10.00568874
36103,2,31,3,4,117,1871,1.1,154.3640741,15.84196185
9599,2,37,1,3,117,1933,1.4,134.6056475,17.69442199
36050,2,40,2,4,117,2696,1.1,137.5661628,14.22941346
36025,2,42,1,1,117,2697,1,148.6434483,13.95918367
9606,2,42,2,1,117,2670,1.5,149.4791026,12.98323315
36167,2,25,1,2,117,2286,1.8,157.5544231,11.57686883
36003,2,25,2,2,117,2687,1.5,159.2310377,13.27234927
36002,2,1,1,1,117,2698,1.6,156.1260092,16.63221884
36049,2,31,1,1,117,2678,1.6,139.7364286,16.16066155
36102,2,42,2,3,117,2699,0.8,169.1360526,13.62236691
36024,2,18,2,2,117,2282,1.2,158.2876415,13.27234927
36101,2,40,2,2,117,2271,1.1,167.8577083,18.68285281
36001,2,25,3,4,117,1924,1.4,158.1766822,14.09824802
36048,2,25,3,4,117,2700,1.8,129.221338,14.45324881
9648,2,31,2,3,117,2276,0.8,154.3640741,15.84196185
36100,2,40,3,2,117,2673,2.2,141.9764754,16.652465
36047,2,31,1,1,117,2678,1.4,150.4725221,23.23946423
36099,2,37,2,6,117,1544,1.4,144.3855882,11.92899408
9655,2,40,2,2,117,2271,1.6,141.9764754,12.48934875
36000,2,40,3,4,117,1935,1.4,170.9827083,8.303490137
9612,2,25,3,2,117,2255,1.6,154.2195455,14.66041527
36046,2,36,2,2,117,2674,1.5,148.6628261,8.794599807
36098,2,18,2,2,117,2273,1.6,141.1995528,21.48474781
36097,2,40,2,3,117,1950,1.6,157.4483333,11.47570779
36023,2,18,2,3,117,2669,2.1,137.6342308,13.34251291
