ID,parity, year-season at birth,TNB,NBA, litter weight at birth
4627,1,315,9,8,14.3
4608,1,315,17,15,19.6
4785,1,315,13,13,20.4
4427,1,315,16,15,21
4292,1,315,14,14,20.4
4463,1,315,19,19,22.1
4714,1,315,9,9,12.7
4882,1,315,11,11,13.8
4683,1,315,10,10,13.1
4252,1,315,11,10,13.2
4352,1,315,3,2,3.7
4148,1,315,10,10,17.4
4243,1,315,24,19,22.1
3378,2,315,13,13,17.9
3463,2,315,15,15,23.3
4356,1,315,13,13,14.1
3213,3,315,18,17,21.3
5061,1,315,16,15,14.4
3689,2,315,13,12,20.3
3389,3,315,22,18,22.9
3106,3,315,15,14,18.7
3259,3,315,17,15,20.1
4040,1,315,14,11,14.8
3079,2,315,14,11,17.7
4107,1,315,14,13,15.7
4987,1,315,8,5,5.9
3376,3,315,20,20,23.2
4239,1,315,14,14,18.8
4431,1,315,15,15,20.5
4749,1,315,8,3,2.4
4088,1,315,12,12,19.9
4231,1,315,14,14,16.7
4288,1,315,14,13,18.5
3669,2,315,10,10,13
4311,1,315,13,13,14.9
4745,1,315,11,11,18.7
4586,1,315,14,12,13.8
3175,3,315,18,17,25
4228,1,315,19,19,24
4162,1,315,18,16,19.5
3132,3,315,20,17,20.4
4704,1,315,16,13,16.1
4543,1,315,14,13,18.5
4920,1,315,16,14,19.1
4688,1,315,16,14,24.8
3199,3,315,16,16,19
4469,1,315,13,12,14.9
4458,1,315,13,13,17.8
4871,1,315,14,13,15.8
4870,1,315,12,9,12.5
4872,1,315,14,13,18.5
4754,1,315,18,18,19.4
3464,2,315,14,14,21.1
3612,2,315,7,7,9.9
3118,3,315,16,15,19.9
4007,1,315,13,13,16.4
3678,2,315,14,13,17.9
3544,2,315,15,11,19
3679,2,315,10,10,16.6
3547,2,315,8,8,9.9
3256,2,315,15,15,28
4299,1,315,13,13,17.3
4620,1,315,13,12,14.6
4906,1,315,15,15,18.9
4759,1,315,17,12,17
4911,1,315,15,6,7.6
4883,1,315,14,14,17.1
4626,1,315,15,15,24.6
4667,1,315,6,6,10.4
3167,3,315,15,14,21.5
3701,2,315,19,18,26.3
3631,2,315,11,10,12.4
4446,1,315,10,5,7.6
3680,2,315,12,11,14.2
4449,1,315,18,17,20.8
4816,1,315,12,12,17.3
4616,1,315,8,8,10.3
4108,1,315,12,9,10.4
4669,1,315,14,12,20.4
3542,2,315,14,14,19.6
4932,1,315,11,8,9.5
4736,1,315,15,11,16.2
4695,1,315,14,13,15.2
4903,1,315,17,16,21.4
4815,1,315,16,14,20.9
3543,2,315,13,11,17.6
3472,2,315,9,8,12.5
3664,2,315,19,16,16.1
3116,3,315,19,17,21.4
4624,1,315,13,13,20.5
3145,3,315,19,9,8.9
4865,1,315,12,9,15
3666,2,315,13,13,20.3
4905,1,315,18,17,21.7
4890,1,315,15,14,14.6
4784,1,315,12,1,0.9
4237,1,315,13,13,20.9
3645,2,315,12,12,17.6
4943,1,315,13,13,16.6
4310,1,315,16,13,15.7
3192,3,315,14,14,14.3
4703,1,315,13,13,18.6
4778,1,315,7,6,10.3
4748,1,315,17,15,16.6
4595,1,315,15,11,14.4
4498,1,315,13,9,20
4527,1,315,13,12,16.9
3490,2,315,9,5,6.8
3162,2,315,7,1,1.9
4584,1,315,12,12,15.7
3907,1,315,11,11,16.5
4281,1,315,14,9,9.3
4758,1,315,15,15,17.2
4240,1,315,10,10,15.8
4820,1,315,9,8,12.6
3506,2,315,24,18,22.9
4837,1,315,13,13,15.7
3552,2,315,20,19,26.6
4135,1,315,5,5,10.1
4360,1,315,16,15,24.2
4465,1,315,11,11,11.1
4795,1,315,12,7,22.4
4432,1,315,13,8,13.5
4760,1,315,13,12,18.2
4117,1,315,13,12,17
4599,1,315,12,12,16.6
4132,1,315,11,10,13.9
4547,1,315,19,19,18.8
4382,1,315,14,12,18.5
3615,2,315,13,12,21.1
4437,1,315,6,5,9.9
4542,1,315,10,9,14.3
4743,1,315,10,10,18.3
4684,1,315,10,10,14.7
3110,3,315,18,18,20.7
3299,3,315,18,15,19.6
3584,2,315,14,14,16.6
3692,2,315,15,12,17.8
3644,2,315,17,16,21.2
3468,2,315,13,13,19
3636,2,315,14,14,19.2
4907,1,315,12,12,18.2
4676,1,315,13,12,16.3
4230,1,315,7,7,13.4
4832,1,315,18,17,18.5
4077,1,315,10,10,13.8
4682,1,315,16,16,20.1
4718,1,315,11,11,16.1
4697,1,315,13,13,16.2
4443,1,315,15,15,22.1
3660,2,315,10,9,14.6
3101,3,315,13,10,16.3
3286,3,315,15,14,16.9
3125,3,315,17,15,22
3333,3,315,21,11,14.7
5050,1,315,14,14,17.2
4700,1,315,7,7,11.1
3266,3,315,14,12,19.7
3343,2,315,17,16,21.3
4186,1,315,22,17,18.1
4885,1,315,13,12,15.7
4687,1,315,9,7,11.8
4558,1,415,15,12,11.3
4888,1,415,13,13,17.1
4909,1,415,16,16,20.8
4959,1,415,14,10,14.5
4712,1,415,7,7,9.8
4677,1,415,7,7,16.9
3487,2,415,12,12,18.3
3535,2,415,14,13,17.2
4967,1,415,13,11,13.8
4611,1,415,16,16,18.3
3723,2,415,2,1,1.8
3742,2,415,16,11,9.8
5049,1,415,4,4,4.2
3823,2,415,12,11,14.9
4696,1,415,13,12,16.7
5006,1,415,18,17,23.7
4701,1,415,12,12,14.1
4790,1,415,18,17,21.8
4509,1,415,17,16,19.8
4956,1,415,15,15,21.8
4986,1,415,15,15,22.9
4933,1,415,18,18,20.3
4854,1,415,7,6,9
3871,2,415,8,8,12.6
5182,1,415,15,13,18.1
3563,2,415,19,19,25.2
3331,3,415,24,16,13.2
4814,1,415,15,11,15.7
3698,2,415,19,17,18.7
3112,3,415,20,19,20.8
3176,3,415,15,13,18.7
4031,1,415,21,18,16.6
4539,1,415,13,13,17.6
3773,2,415,15,13,16.8
4448,1,415,15,12,13.8
3726,2,415,12,11,17
3822,2,415,9,9,12.9
4534,1,415,20,16,14.6
4834,1,415,13,13,15.1
5035,1,415,14,14,18
3367,3,415,14,14,24.1
3059,3,415,15,15,17.5
3108,3,415,12,10,13.9
3565,2,415,15,14,21
3831,2,415,17,16,22.1
4817,1,415,4,4,5.9
4925,1,415,17,17,18.5
4673,1,415,16,14,15.3
5025,1,415,13,11,10.1
4942,1,415,17,14,16.7
4944,1,415,12,12,13.1
4856,1,415,8,8,11
4898,1,415,2,2,2.9
4716,1,415,9,9,14.9
3484,2,415,12,11,15.8
3697,2,415,13,10,12.8
4919,1,415,13,11,14.4
5116,1,415,6,6,9.4
4826,1,415,11,10,11.8
4740,1,415,12,10,14.5
3562,2,415,15,15,20.5
3387,3,415,14,12,18.7
3398,3,415,16,15,19.5
4751,1,415,16,14,18
3793,2,415,19,15,19.2
3481,2,415,20,17,18.6
3635,2,415,16,15,19
4789,1,415,13,12,15
5101,1,415,20,3,3.5
4923,1,415,7,5,4
3875,2,415,11,10,16.4
4821,1,415,5,0,0
4869,1,415,14,13,18.3
4621,1,415,14,14,14.3
3114,3,415,13,13,15.7
3812,2,415,8,8,11.2
3799,2,415,16,16,21
4457,1,415,12,11,14.8
3444,3,415,18,16,18.4
4139,1,415,7,6,8.8
5130,1,415,13,13,15.1
4576,1,415,11,10,14.5
4849,1,415,17,14,16.8
3758,2,415,4,2,2.7
4380,1,415,9,9,11.2
4844,1,415,15,14,15.5
5063,1,415,11,10,10.4
5200,1,415,16,15,14.2
4910,1,415,9,7,7.4
4884,1,415,17,13,11.3
4305,1,415,17,17,19.1
4897,1,415,17,17,20.2
4787,1,415,16,16,19.5
4948,1,415,10,10,14.6
4488,1,415,11,11,14.5
4864,1,415,16,16,17.2
4537,1,415,17,16,19.2
4686,1,415,12,10,12.6
5152,1,415,6,5,5.8
3817,2,415,13,13,18.1
3339,3,415,19,18,16.9
3826,2,415,9,9,16.3
3639,2,415,15,15,17.3
3413,3,415,15,13,19.9
3624,2,415,16,16,24.6
4417,1,415,17,17,19.1
4518,1,415,11,10,16.8
4947,1,415,8,8,12.6
4926,1,415,11,10,14.8
4875,1,415,14,12,15
4763,1,415,11,10,3.3
4845,1,415,13,11,15.4
4924,1,415,12,12,17.4
4918,1,415,5,5,7.4
4656,1,415,8,8,13.2
4825,1,415,10,10,16.9
4989,1,415,9,8,9.4
4674,1,415,17,16,21.1
4783,1,415,12,9,14.2
3191,3,415,11,11,17.9
3409,3,415,3,3,16.9
4874,1,415,11,9,11.1
3825,2,415,15,14,18
3371,3,415,12,11,19.7
3630,2,415,10,10,17.2
3651,2,415,14,14,20.8
3341,3,415,15,15,17
3652,2,415,12,11,15.7
3401,3,415,15,13,21.5
4129,1,415,17,16,20.2
3867,2,415,15,14,10.8
4742,1,415,10,9,15.5
3138,3,415,14,13,18
4520,1,415,14,10,16
5009,1,415,6,6,9.6
4804,1,415,13,13,19.3
4614,1,415,21,18,15.4
4506,1,415,13,13,18.3
3340,3,415,14,14,14.2
4429,1,415,12,12,19
4315,1,415,8,8,10.5
3366,3,415,16,16,21.9
4416,1,415,10,10,15.4
3533,2,415,19,18,24.1
3224,3,415,16,13,21.9
4850,1,415,11,10,14.1
3787,2,415,15,15,21
3614,2,415,13,10,16.2
3906,2,415,17,15,16.5
3735,2,415,20,18,20
4953,1,415,15,10,28.6
3905,2,415,13,13,15.5
3683,2,415,14,13,22.6
4880,1,415,10,8,11
3428,3,415,15,15,19.7
3818,2,415,15,13,18
4892,1,415,16,16,17.4
4572,1,415,15,15,28.6
4819,1,415,10,8,28.6
3954,1,415,16,16,28.6
4585,1,415,14,11,28.6
4991,1,415,14,11,28.6
4912,1,415,11,10,28.6
4672,1,315,13,13,17.4
4633,1,315,21,19,21.1
4782,1,315,11,11,14.2
4323,1,315,13,11,18.5
4630,1,315,16,14,21.1
4732,1,315,3,2,3.1
3955,1,315,6,6,10.5
4738,1,315,12,12,12.5
4430,1,315,16,16,23.1
4741,1,315,11,11,15.8
5027,1,315,14,12,17.4
4935,1,315,13,10,14.1
3659,2,315,19,17,19.4
3662,2,415,14,14,18.4
3185,3,415,15,15,22.2
3060,3,415,17,17,20.9
3049,3,415,11,11,21.2
3246,3,415,21,19,25.4
3736,2,415,17,16,21.7
5113,1,415,13,10,14.9
5055,1,415,9,8,9.8
4806,1,415,12,11,16.9
3426,3,415,15,14,20.3
4375,1,415,8,7,9.7
4551,1,415,12,12,14.7
3865,2,415,10,10,14.4
3476,2,415,18,17,23.8
3864,2,415,8,8,15.1
3759,2,415,17,17,28.6
3393,3,415,10,10,17.1
3884,2,415,13,12,19.5
4689,1,415,15,12,16
4532,1,415,16,15,16.3
4444,1,315,15,13,17.4
4968,1,315,7,7,10.8
3290,3,415,9,8,9.5
5036,1,415,13,10,12.2
4914,1,315,10,9,11.5
4852,1,315,14,14,17.6
4887,1,315,16,16,22.7
4755,1,315,12,10,15.5
4823,1,315,10,10,18.2
4613,1,315,15,14,18.2
4805,1,315,16,13,15.6
4757,1,315,3,3,6.1
4810,1,315,12,10,18.7
4507,1,315,13,12,17.8
4555,1,315,13,13,17.3
4433,1,315,9,9,14.6
3653,2,315,4,4,7.1
3763,2,415,15,13,16.7
3643,2,315,8,8,13.1
4893,1,315,11,9,15.5
4809,1,315,12,9,12.5
4238,1,315,15,13,18.1
4130,1,315,12,12,16
4596,1,315,13,12,12.9
4859,1,415,13,13,18.2
4394,1,415,10,10,16.8
4927,1,415,12,11,13.9
4068,1,415,13,13,18.5
4691,1,415,14,14,19.5
4328,1,415,17,16,20.7
4481,1,415,12,12,16.7
4833,1,415,6,6,10.6
4604,1,415,13,12,15.3
3564,2,415,20,18,21.6
3474,2,415,14,14,23.1
4739,1,415,15,13,22.4
3380,2,415,20,15,19.9
4540,1,415,12,12,17.1
4842,1,415,12,12,17.6
4922,1,415,13,13,15.9
4786,1,415,15,15,19.1
4475,1,415,16,16,18.2
4973,1,415,18,14,18
4840,1,415,14,14,21.6
3767,2,415,19,18,19.8
4801,1,415,15,15,16.9
4719,1,415,12,11,18.1
5098,1,415,21,19,17.5
3195,3,415,21,21,23.2
4836,1,415,14,13,16.7
3364,3,415,13,12,16.5
4981,1,415,8,8,10.8
4629,1,415,6,6,12.2
4265,1,415,16,16,18
3450,3,415,8,8,14.8
3821,2,415,13,13,14.8
3391,3,415,13,13,19.7
5121,1,415,15,12,17.2
4803,1,415,11,11,15.9
4955,1,415,10,8,8.4
5083,1,415,17,14,15
4531,1,415,12,12,15.2
4147,1,415,9,8,8.2
3483,2,415,10,10,14.4
4877,1,415,12,12,17.9
5123,1,415,11,10,13
4671,1,415,14,14,20.5
3396,3,415,13,13,17.7
3313,3,415,15,13,18.6
4046,1,415,20,19,20.8
3445,3,415,17,16,21.5
3682,2,415,12,12,22.1
3849,2,415,11,11,18.9
3620,2,415,6,6,9.6
3765,2,415,14,13,23.3
3267,3,415,17,16,22.4
3289,3,415,16,15,18.1
4733,1,415,4,4,6.7
5105,1,415,15,14,19.8
5107,1,415,16,14,14.5
5072,1,415,10,9,11.8
4462,1,415,16,15,21.8
5097,1,415,10,10,14.7
4945,1,415,11,11,14.1
4896,1,415,15,14,21.3
4096,1,415,17,15,20.3
5005,1,415,14,14,15.8
5053,1,415,4,3,5.5
4282,1,415,17,16,23.1
4902,1,415,16,16,19.4
4000,2,415,10,9,11.4
4346,1,415,6,4,7.7
3407,3,415,14,13,21.4
4140,1,315,14,14,18.1
4530,1,415,14,12,17.4
5218,1,415,16,16,20.8
5077,1,415,13,13,12.9
3741,2,415,16,15,21.7
5041,1,415,18,18,21.9
4807,1,415,13,11,16.7
5134,1,415,4,4,7.5
3667,2,415,20,18,24
4418,1,415,12,12,14.7
4835,1,415,11,11,17.9
4846,1,415,13,13,14
4828,1,415,14,12,12.6
5140,1,415,4,0,0
4878,1,415,18,15,17.4
3820,2,415,14,13,20.1
5332,1,415,14,13,11.1
3211,2,415,17,17,18
4769,1,415,19,16,17.2
3370,3,315,15,15,22.2
4181,1,415,12,10,9.6
4938,1,415,7,5,6
3737,2,415,16,13,18.3
5271,1,415,13,12,14.7
5100,1,415,14,13,12.6
5122,1,415,14,13,15
4843,1,415,17,16,19.5
4913,1,415,13,13,13.1
5288,1,415,12,8,11.1
4901,1,415,13,13,14.5
5012,1,415,18,16,17.7
5262,1,415,12,12,17.2
3798,2,415,12,12,16.5
3794,2,415,17,16,21.1
3489,2,415,22,17,17.1
3838,2,415,14,14,21.3
4977,1,415,18,16,19.9
5081,1,415,18,16,19.2
3443,2,415,15,12,16.9
4612,1,415,17,17,23.8
3874,2,415,13,12,18.2
3321,3,416,15,14,18
3567,2,416,10,10,17.1
4988,1,416,16,16,19.8
5000,1,416,14,14,21.6
5219,1,416,15,15,14.9
5212,1,416,14,12,15.6
4966,1,416,13,8,11.2
5281,1,416,10,10,14
5279,1,416,3,3,4.8
3269,3,416,12,11,14.1
3757,2,416,17,17,20.6
3149,3,416,18,15,20.3
3201,3,416,10,10,18.5
5223,1,416,13,10,12
5214,1,416,16,13,14.7
3824,2,416,13,11,15.2
5091,1,416,11,9,11.3
5181,1,416,18,18,24.9
5211,1,416,12,10,13.1
5024,1,416,10,7,12.7
4342,1,416,9,9,15.3
4934,1,416,17,12,14.1
4960,1,416,15,15,15.9
4848,1,416,13,8,7.9
3260,3,416,13,13,19.9
3869,2,416,16,14,14.9
5305,1,416,11,10,15
3139,3,415,22,7,8.5
4359,1,415,10,8,12.9
4577,1,415,18,18,18.2
5231,1,416,12,11,15.1
5303,1,416,11,11,14.1
5071,1,416,9,9,16.2
4242,1,416,16,16,19.8
4862,1,416,16,13,13.6
5207,1,416,17,15,18.1
3746,2,415,14,14,19.7
5243,1,416,13,11,11.8
5189,1,416,7,7,9.7
5210,1,416,16,12,15.1
5277,1,416,19,19,18.6
4566,1,416,21,17,17.9
5128,1,416,10,10,14.1
4891,1,416,8,8,8.5
4830,1,416,11,11,15.5
4900,1,416,9,9,11.2
5013,1,416,11,9,14.6
5177,1,416,13,12,17
5276,1,416,11,10,14.1
5283,1,416,10,0,0
5103,1,416,13,12,18.7
3441,3,416,7,7,12.5
3790,2,416,13,13,20.8
3186,3,315,13,13,19.3
4750,1,315,14,14,22.7
4775,1,315,14,2,2.8
4908,1,315,12,12,14.3
4291,1,415,12,0,0
3842,2,416,11,11,18.3
3319,2,416,15,8,11.4
3399,3,416,4,4,7.2
3180,3,416,13,9,11.8
3395,3,416,22,18,22.9
4970,1,416,9,8,11.8
5146,1,416,15,13,14.8
5240,1,416,14,13,15.4
5047,1,416,12,11,15
4946,1,416,18,18,24.2
4808,1,416,14,12,13.5
4715,1,416,18,18,18
5090,1,416,14,10,14.2
5127,1,416,18,14,17.5
5157,1,416,19,14,15.8
5232,1,416,19,17,20.4
3768,2,315,18,17,21.6
5088,1,416,16,13,13.9
4969,1,416,11,11,16.4
4858,1,416,10,9,9.2
3925,2,416,10,10,15
3223,3,416,17,15,20.6
3756,2,416,13,11,15.9
3891,2,416,16,12,17.1
5275,1,416,14,13,18.5
3585,2,416,16,16,22.5
3786,2,416,16,15,20.4
5015,1,416,12,11,14.5
3493,2,416,18,16,24.2
3880,2,416,18,17,22.5
3902,2,416,14,14,19.4
3646,2,416,21,19,17.7
3616,2,416,7,7,10.1
3792,2,416,12,8,10.5
3876,2,416,15,15,25.6
3797,2,416,18,17,21.8
5282,1,416,8,5,5.7
3067,2,416,17,16,20.1
5274,1,416,11,10,12.9
4841,1,416,18,16,24.6
5294,1,416,18,16,20.7
5106,1,416,17,15,18.5
3926,2,416,10,10,16.2
5186,1,416,18,15,19.2
5238,1,416,16,9,10.7
5215,1,416,13,12,19.7
3881,2,416,16,13,16.6
3674,2,416,17,17,24.3
3829,2,416,12,11,16.6
3850,2,416,16,9,10.3
3877,2,416,22,19,19.8
4287,2,416,12,12,15.9
3853,2,416,18,18,22.2
3252,3,416,17,17,23.4
3647,2,416,16,13,17.4
3863,1,416,4,4,8.8
3834,2,416,11,10,12
5456,1,416,12,12,16.9
4274,1,416,17,17,22
5183,1,416,20,19,25.1
5187,1,416,11,10,14.9
5224,1,416,12,11,14.1
5178,1,416,16,15,17.9
5017,1,416,11,11,13.8
4861,1,416,13,12,14.1
5209,1,416,9,9,8.9
5087,1,416,11,10,11.4
4860,1,416,16,13,17.8
5233,1,416,14,7,10.7
4559,1,416,10,10,12.9
5118,1,416,13,12,12.5
5213,1,416,16,16,19.2
5126,1,416,12,11,15.5
4812,1,416,16,12,15.9
4931,1,416,13,12,15.9
5079,1,416,15,15,18.9
5228,1,416,16,14,16.4
5197,1,416,12,12,16.6
5293,1,416,14,13,18.8
3781,2,416,8,7,13
5060,1,416,16,12,18.6
4661,1,416,15,13,17.9
3971,2,416,16,16,14.4
5236,1,416,18,15,17.4
4065,2,416,14,12,14.3
3819,2,416,17,16,18.8
5453,1,416,16,15,19.1
3892,2,416,16,14,20.5
5452,1,416,16,14,17.8
5489,1,416,12,11,16
3904,2,416,13,11,14.8
5016,1,416,14,12,17
4857,1,416,20,20,21.3
4066,2,416,16,16,19.6
4083,2,416,14,14,17.9
4056,2,416,15,15,22.4
4921,1,416,8,7,8.1
4154,2,416,15,14,18
4309,2,416,12,12,19.6
5234,1,416,13,12,15.7
4976,1,416,17,15,17.1
3909,2,416,13,13,20
3690,2,416,12,10,18.1
3761,2,416,19,12,16.9
3852,2,416,19,16,20.9
4895,1,416,6,6,8.9
4053,2,416,6,6,12
4105,2,416,15,14,20.4
3989,2,416,17,16,20.5
4256,2,416,14,13,19.6
4174,2,416,13,12,11.5
4930,1,416,15,12,18.4
4998,1,416,14,11,13.5
5235,1,416,18,12,15.4
3369,2,416,18,18,27
5080,1,416,14,13,18.6
4167,2,416,17,14,19.4
3957,2,416,11,11,19.9
3903,2,416,6,6,10
3390,3,416,19,17,22.5
3619,2,416,14,14,24.8
4196,2,416,14,14,19.2
5046,1,416,7,7,7.5
5261,1,416,10,0,0
3959,2,416,12,12,20.4
4349,1,416,14,14,20.8
4868,1,416,14,13,19.1
5111,1,416,12,10,12.3
4855,1,416,2,2,4.2
5176,1,416,16,16,19.7
5162,1,416,11,11,12.2
4949,1,416,14,12,10.3
5258,1,416,7,7,10.9
4958,1,416,13,13,18.8
3910,2,416,10,10,13.3
4384,1,416,14,13,18.7
4080,2,416,5,5,11.3
5137,1,416,11,11,13.7
4917,1,416,5,2,2.6
5099,1,416,21,20,23.2
5194,1,416,20,19,22.8
3098,3,416,12,10,19.6
5096,1,416,9,9,11.6
5320,1,416,13,13,17.7
3184,3,416,15,15,21.1
5040,1,416,13,13,12.2
4060,2,416,18,18,19.4
5250,1,416,10,9,13
5142,1,416,16,13,21.5
4436,1,416,16,11,10.4
3998,1,416,13,12,17.5
4936,1,416,14,12,14
5023,1,416,13,12,17.4
5497,1,416,14,14,17.3
5307,1,416,17,15,14.5
3301,3,416,17,17,20.1
3832,2,416,18,16,21.9
5039,1,416,15,14,21.7
5457,1,416,17,17,23.5
5302,1,416,13,13,18.1
5330,1,416,11,10,15.2
5254,1,416,13,12,15.1
5341,1,416,13,13,18.5
3956,2,416,12,12,17.9
5495,1,416,16,14,16.7
4057,2,416,17,17,22.6
3992,2,416,14,14,20.4
4226,2,416,14,14,19.6
4061,2,416,18,14,19.6
4082,2,416,18,17,23.5
5499,1,416,11,10,15
5469,1,416,12,10,13.9
4411,1,416,18,16,19.2
5493,1,416,11,11,12.5
5368,1,416,11,10,11.4
5132,1,416,19,18,19.9
3908,2,416,11,10,18.5
5476,1,416,16,14,18.8
5042,1,415,14,14,17.7
4779,1,415,12,0,0
5393,1,416,12,11,12
5485,1,416,17,14,18.4
5516,1,416,11,10,13.7
4997,1,416,20,17,19.3
5424,1,416,8,8,9.8
5367,1,416,12,11,14.9
4295,2,416,14,14,16.1
3896,2,416,17,12,14.9
4963,1,416,16,16,16.2
3878,2,416,14,13,15.1
5334,1,416,14,14,17.4
4184,2,416,5,5,9
4338,2,416,2,2,3.6
4254,2,416,11,11,14.8
5503,1,416,8,7,12
4115,2,416,14,13,16.8
4316,1,416,12,12,16.9
5525,1,416,13,10,16.6
5524,1,416,13,13,16.4
4093,2,416,20,18,19.1
4982,1,416,12,8,7.4
5390,1,416,14,13,16
5115,1,416,12,11,15.8
5506,1,416,14,14,18.1
5141,1,416,20,19,24
5085,1,416,15,13,17.4
3883,2,416,14,13,20.2
5297,1,416,15,14,19.1
5109,1,416,8,6,11.5
4791,1,416,8,8,15.3
4081,1,315,8,8,13.5
4746,1,315,15,13,14.8
4205,1,315,5,5,9
4272,1,315,13,11,13.1
4049,1,315,3,3,5.2
4257,1,315,9,9,11.4
3668,2,315,11,11,12.8
5465,1,416,11,11,13.2
5335,1,416,5,5,7.4
5472,1,416,17,14,16.2
5471,1,416,11,11,15.9
3419,3,416,17,14,19
5425,1,416,10,10,15.6
3870,2,415,14,12,14.8
4541,1,415,10,10,15.4
3473,2,415,20,18,24
4767,1,415,16,15,22.3
4330,1,315,13,12,17.4
3554,2,315,14,13,19
4487,1,315,15,13,15.5
3965,1,315,13,13,16.2
3930,2,416,12,8,12.6
5241,1,416,16,14,15.7
5184,1,416,14,14,19
4853,1,416,12,8,12
5509,1,416,9,9,13.1
4990,1,416,15,13,19.8
5151,1,416,15,15,20.3
3885,2,416,16,14,18.5
5255,1,416,16,15,22.2
5435,1,416,15,15,18.8
5483,1,416,17,15,19.6
5413,1,416,15,12,17.2
4894,1,416,14,14,18
5154,1,416,16,14,21.4
5385,1,416,13,13,15.5
5031,1,416,17,15,18.4
5201,1,416,11,9,10.2
4161,1,315,12,10,12.3
5120,1,416,15,14,16
3346,3,416,16,15,15.2
5221,1,416,12,12,22.5
4145,2,416,15,15,12.5
4155,2,416,18,17,19.5
4035,2,416,8,8,15.6
3811,2,416,16,16,20.9
4058,2,416,17,16,25.6
4152,2,416,19,16,20.2
5278,1,416,13,13,15.5
5306,1,416,13,13,16.9
4851,1,416,16,13,14.9
5119,1,416,18,15,17.1
3320,3,416,10,10,19
4180,2,416,16,15,20.4
4984,1,416,8,8,13.1
4793,1,416,13,12,19.8
4396,2,416,19,19,23.4
5226,1,416,16,16,21.3
3868,2,416,11,11,19.7
5114,1,416,7,7,13
4293,2,416,17,15,19.6
3948,2,416,13,9,12.6
3452,3,416,14,11,16.7
3982,2,416,17,17,23
4173,2,416,15,15,19.7
3144,3,416,21,16,22.3
5563,1,416,8,8,9.5
3990,2,416,13,13,21.4
5193,1,416,15,15,20.1
3427,3,416,17,13,18
4098,2,416,15,15,22.7
5338,1,416,18,15,18.2
4123,2,416,18,18,24.8
5501,1,416,11,11,13.4
4951,1,416,17,17,19
5078,1,416,16,15,19.3
5161,1,416,17,15,20
4867,1,416,18,17,21.2
5082,1,416,12,12,15.5
5263,1,416,16,15,20.1
5296,1,416,10,10,15.1
3996,2,416,15,15,20.9
5475,1,416,13,11,16.3
5458,1,416,15,15,19.4
5057,1,416,13,13,17.9
4847,1,416,17,13,15.8
5389,1,416,17,17,21
4995,1,416,11,11,19.9
4881,1,416,12,12,13.1
3494,3,416,21,19,23.5
3931,2,416,16,16,19.6
5379,1,416,10,10,15.2
5366,1,416,19,18,21.2
5430,1,416,13,13,18.8
4618,1,416,12,10,14.4
3978,2,416,11,9,10.8
4078,1,416,12,11,20.7
4009,2,416,15,15,14.4
4303,2,416,14,14,16.5
3923,2,416,14,13,16.8
4160,2,416,18,15,16.3
5336,1,416,15,13,15.1
4996,1,416,18,17,20.2
3618,2,416,13,13,23.6
3837,2,416,14,13,21.5
3495,3,416,18,15,23.8
4191,2,416,15,14,15.5
5343,1,416,12,11,12
4111,2,416,24,20,27.7
4159,2,416,16,15,20.9
4357,2,416,18,13,17.1
4012,2,416,17,17,19.5
4277,2,416,15,14,16.8
5014,1,416,14,14,17.4
5125,1,416,13,11,17
4172,2,416,16,15,18.3
4114,2,416,15,15,19.1
4219,2,416,15,13,19.9
3488,3,416,16,14,20.4
4304,2,416,17,16,21
4067,2,416,16,15,24.4
4134,2,416,11,10,13.9
5340,1,416,9,9,16.6
3750,2,416,17,13,18.9
4217,1,416,20,19,20.2
4166,2,416,19,19,28.4
4097,2,416,10,10,15.9
5117,1,416,10,8,10.6
5358,1,416,10,9,11.4
4165,2,416,12,10,16.3
4156,2,416,13,13,20.6
3961,2,416,20,18,19.3
4354,2,416,14,14,18.4
4089,2,416,13,13,22.3
4092,2,416,13,12,19.1
4829,1,416,13,12,13.6
4863,1,416,12,10,17.2
5383,1,416,13,12,14.4
5420,1,416,16,16,19.3
4343,2,416,21,20,23.6
5160,1,416,12,12,16.6
4929,1,416,18,17,20.8
4954,1,416,15,14,14.9
4915,1,416,15,13,14.7
4536,1,416,9,9,11
5422,1,416,13,13,16.1
4048,2,416,13,13,19.6
5511,1,416,14,10,14
3587,2,416,6,6,9
5494,1,416,13,11,10.5
5331,1,416,13,13,16.7
3951,2,416,12,11,16.3
3397,3,416,18,14,18
5102,1,416,14,14,20.5
5371,1,416,17,17,20.5
3988,2,416,20,18,17.7
5357,1,416,16,14,16.7
5438,1,416,16,15,21.7
5654,1,416,12,11,15.4
4222,2,416,16,13,16
4194,2,416,14,11,16
4118,2,416,17,17,16.6
5643,1,416,12,12,17.1
4091,2,416,11,10,14.3
5448,1,416,18,16,20.7
4075,2,416,12,12,13
5370,1,416,15,10,7.3
4043,2,416,17,16,16.2
5431,1,416,11,8,11.2
5478,1,416,15,14,17.6
5257,1,416,12,12,16.3
5433,1,416,8,7,8.5
4171,2,416,14,12,12.9
4247,2,416,14,12,15.9
3451,3,416,17,15,19.5
4070,2,416,15,14,16.2
5498,1,416,16,16,18.7
5356,1,416,12,12,14.8
5634,1,416,15,13,15.9
5665,1,416,12,12,16.5
4276,2,416,18,16,16.8
4218,2,416,19,18,26.3
5502,1,416,11,9,12.2
5280,1,416,15,15,17.6
